age,education-num,capital-gain,capital-loss,hours-per-week,workclass_encoded,education_encoded,marital-status_encoded,occupation_encoded,relationship_encoded,race_encoded,sex_encoded,native-country_encoded,income_encoded
28.0,11,13061.665675340768,1872.8255915863278,18,4,8,2,7,5,4,0,39,0
35.0,9,13061.665675340768,1872.8255915863278,50,4,11,2,3,0,4,1,39,0
28.0,9,13061.665675340768,1872.8255915863278,40,4,11,3,1,3,4,0,39,0
42.0,14,13061.665675340768,1902.0,43,1,12,2,4,0,4,1,39,1
47.0,10,13061.665675340768,1872.8255915863278,44,2,15,2,11,0,4,1,39,0
63.0,13,13061.665675340768,1872.8255915863278,40,0,9,2,0,0,4,1,39,0
63.0,13,4650.0,1872.8255915863278,48,2,9,6,10,1,4,0,39,0
39.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,6,1,4,0,39,0
23.0,12,13061.665675340768,1872.8255915863278,40,4,7,4,13,3,4,0,39,0
41.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,12,0,4,1,39,1
31.0,13,13061.665675340768,1872.8255915863278,52,4,9,4,10,1,4,1,39,0
52.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,7,0,2,1,39,1
64.0,14,13061.665675340768,1872.8255915863278,30,6,12,4,10,1,4,0,0,0
62.0,13,13061.665675340768,1872.8255915863278,20,4,9,2,12,0,4,1,39,1
48.0,13,13061.665675340768,1872.8255915863278,35,4,9,2,13,0,4,1,39,1
22.0,10,13061.665675340768,1872.8255915863278,24,0,15,4,0,3,1,1,0,0
18.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,8,1,0,1,39,0
46.0,9,13061.665675340768,1872.8255915863278,33,4,11,0,12,1,4,0,39,0
29.0,12,13061.665675340768,1872.8255915863278,40,4,7,0,6,1,4,0,39,0
44.0,9,13061.665675340768,1872.8255915863278,35,4,11,4,6,1,2,1,39,0
21.0,13,13061.665675340768,1872.8255915863278,40,0,9,4,0,3,4,1,39,0
47.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,6,0,4,1,39,0
60.0,11,13061.665675340768,1872.8255915863278,45,4,8,6,7,1,4,0,31,0
24.0,10,13061.665675340768,1872.8255915863278,35,4,15,4,12,3,4,1,39,0
61.0,10,13061.665675340768,1902.0,40,4,15,2,10,0,4,1,39,1
30.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,4,0,4,1,39,0
45.0,13,13061.665675340768,1872.8255915863278,40,7,9,0,1,1,4,0,39,0
45.0,13,13061.665675340768,1872.8255915863278,60,4,9,2,4,0,4,1,39,1
47.0,15,13061.665675340768,2258.0,20,6,14,4,10,1,4,1,39,0
37.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,10,5,1,0,30,1
35.0,12,13061.665675340768,1872.8255915863278,40,4,7,0,13,4,4,0,39,0
23.0,8,13061.665675340768,1872.8255915863278,60,4,2,4,8,1,4,1,39,0
34.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,3,4,0,39,0
27.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,3,1,4,1,39,0
44.0,9,13061.665675340768,1872.8255915863278,35,6,11,2,3,0,4,1,11,0
44.0,14,13061.665675340768,1872.8255915863278,40,4,12,4,10,1,4,1,18,1
20.0,9,13061.665675340768,1872.8255915863278,35,4,11,4,14,3,4,0,39,0
33.0,9,13061.665675340768,1848.0,48,4,11,2,7,0,4,1,39,1
28.0,3,13061.665675340768,1872.8255915863278,40,4,4,4,3,1,4,1,17,0
35.0,6,13061.665675340768,1872.8255915863278,38,4,0,0,12,4,4,0,39,0
41.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,3,1,4,1,39,0
33.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,1,1,4,1,39,0
33.0,10,13061.665675340768,1872.8255915863278,40,2,15,0,1,4,2,0,39,0
36.0,9,13061.665675340768,1872.8255915863278,8,7,11,6,8,4,4,0,39,0
25.0,10,13061.665675340768,1872.8255915863278,50,4,15,2,12,0,4,1,39,0
19.0,9,13061.665675340768,1872.8255915863278,18,7,11,4,8,1,4,0,39,0
53.0,13,13061.665675340768,1872.8255915863278,48,4,9,2,10,5,4,0,39,1
35.0,9,4386.0,1872.8255915863278,48,4,11,2,7,0,4,1,39,0
40.0,13,13061.665675340768,1872.8255915863278,45,5,9,2,12,0,1,1,35,1
50.0,9,13061.665675340768,1872.8255915863278,50,4,11,0,14,1,4,1,39,0
47.0,10,13061.665675340768,1872.8255915863278,8,0,15,2,0,5,4,0,39,0
33.0,9,13061.665675340768,1887.0,50,4,11,2,14,0,4,1,39,1
28.0,7,13061.665675340768,1872.8255915863278,30,0,1,4,0,4,2,0,39,0
36.0,9,13061.665675340768,1872.8255915863278,50,4,11,0,5,1,4,1,39,0
48.0,4,13061.665675340768,1872.8255915863278,40,4,5,0,8,1,4,1,39,0
48.0,10,13061.665675340768,1872.8255915863278,53,6,15,0,14,4,4,0,39,0
43.0,10,13061.665675340768,1872.8255915863278,42,4,15,0,12,1,4,1,39,0
38.26489245201149,6,13061.665675340768,1872.8255915863278,20,2,0,0,14,1,2,1,39,0
23.0,9,2977.0,1872.8255915863278,55,4,11,4,8,1,2,0,39,0
29.0,14,13061.665675340768,1872.8255915863278,40,4,12,4,10,1,4,0,39,0
57.0,3,13061.665675340768,1872.8255915863278,40,4,4,0,8,1,4,0,39,0
62.0,13,13061.665675340768,1872.8255915863278,6,6,9,2,3,0,4,1,39,0
26.0,9,13061.665675340768,1872.8255915863278,50,4,11,4,1,3,4,1,39,0
42.0,13,13061.665675340768,1872.8255915863278,55,2,9,0,10,2,4,0,39,0
36.0,12,13061.665675340768,1872.8255915863278,31,4,7,2,10,5,4,0,39,1
43.0,10,13061.665675340768,1872.8255915863278,75,5,15,2,4,0,4,1,39,0
28.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,1,1,4,1,39,0
33.0,9,13061.665675340768,1872.8255915863278,50,4,11,0,3,1,4,1,39,0
48.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,12,4,4,0,39,0
32.0,15,12624.070159722352,1872.8255915863278,60,4,14,1,10,5,4,0,39,1
30.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,12,1,4,0,39,0
18.0,9,13061.665675340768,1872.8255915863278,20,4,11,4,1,3,4,0,39,0
58.0,13,13061.665675340768,1872.8255915863278,70,5,9,2,12,0,4,1,39,1
52.0,16,13061.665675340768,1872.8255915863278,40,1,10,2,10,0,1,1,0,1
25.0,14,13061.665675340768,1872.8255915863278,40,4,12,4,10,3,4,0,39,0
39.0,13,13061.665675340768,1872.8255915863278,50,6,9,2,4,0,4,1,39,0
39.0,9,13061.665675340768,1872.8255915863278,45,6,11,2,5,0,4,1,39,1
18.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,1,3,2,0,39,0
55.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,12,4,4,0,39,0
26.0,9,13061.665675340768,1872.8255915863278,75,2,11,2,13,0,4,1,39,1
69.0,15,13061.665675340768,1872.8255915863278,35,0,14,2,0,0,4,1,39,1
21.0,10,13061.665675340768,1872.8255915863278,10,4,15,4,1,3,4,0,0,0
19.0,6,13061.665675340768,1872.8255915863278,40,4,0,4,5,3,4,1,39,0
21.0,10,13061.665675340768,1872.8255915863278,25,4,15,4,3,3,4,1,39,0
36.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,4,3,4,1,39,0
49.0,9,13061.665675340768,1872.8255915863278,80,0,11,6,0,1,4,0,39,0
42.0,4,13061.665675340768,1872.8255915863278,40,4,5,0,8,4,4,0,0,0
40.0,11,13061.665675340768,1872.8255915863278,35,4,8,0,6,1,4,0,39,0
35.0,13,13061.665675340768,1872.8255915863278,45,5,9,2,13,0,4,1,39,1
31.0,7,13061.665675340768,1872.8255915863278,30,4,1,4,8,3,4,1,31,0
45.0,9,13061.665675340768,1872.8255915863278,65,4,11,6,5,4,4,1,39,0
52.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,4,1,4,0,39,0
29.0,7,13061.665675340768,1872.8255915863278,40,4,1,5,8,3,2,0,39,0
42.0,11,13061.665675340768,1872.8255915863278,45,4,8,2,14,0,4,1,39,1
36.0,9,13061.665675340768,1872.8255915863278,40,0,11,4,0,3,4,1,39,0
61.0,10,13061.665675340768,1872.8255915863278,40,1,15,0,1,1,2,0,39,0
58.0,4,13061.665675340768,1872.8255915863278,24,4,5,5,8,1,4,0,39,0
47.0,9,13061.665675340768,1872.8255915863278,65,4,11,4,12,1,4,0,39,1
31.0,13,13061.665675340768,1872.8255915863278,50,4,9,4,1,1,4,1,39,0
53.0,13,13061.665675340768,1872.8255915863278,80,4,9,2,10,0,4,1,39,0
34.0,10,13061.665675340768,1872.8255915863278,40,4,15,0,1,4,4,0,39,0
62.0,10,13061.665675340768,1872.8255915863278,40,2,15,0,10,1,0,1,39,0
23.0,10,13061.665675340768,1872.8255915863278,35,4,15,4,10,1,3,0,39,0
47.0,14,13061.665675340768,1872.8255915863278,40,4,12,4,10,1,4,0,9,1
59.0,9,2635.0,1872.8255915863278,60,6,11,2,5,0,4,1,39,0
17.0,6,13061.665675340768,1872.8255915863278,30,4,0,4,3,3,4,0,39,0
40.0,13,13061.665675340768,1872.8255915863278,40,2,9,0,10,4,0,0,39,0
45.0,10,13061.665675340768,1872.8255915863278,50,4,15,0,3,1,4,1,39,0
46.0,9,5013.0,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
57.0,9,13061.665675340768,1872.8255915863278,60,4,11,2,8,0,4,1,39,0
22.0,11,13061.665675340768,1872.8255915863278,10,7,8,4,1,3,4,1,39,0
30.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,13,0,4,1,39,1
42.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,8,0,4,1,39,0
32.0,7,7298.0,1872.8255915863278,60,4,1,2,14,0,4,1,39,1
40.0,5,13061.665675340768,1872.8255915863278,40,4,6,4,3,2,2,1,39,0
50.0,9,7298.0,1872.8255915863278,50,1,11,2,13,0,4,1,39,1
45.0,10,13061.665675340768,1872.8255915863278,50,4,15,2,4,0,4,1,39,0
38.0,10,13061.665675340768,1872.8255915863278,40,1,15,5,6,1,4,1,39,0
29.0,13,13061.665675340768,1628.0,47,4,9,2,4,0,4,1,39,0
31.0,10,13061.665675340768,1872.8255915863278,44,4,15,2,12,0,4,1,39,1
31.0,9,13061.665675340768,1872.8255915863278,24,4,11,5,8,4,4,0,39,0
49.0,9,13061.665675340768,1872.8255915863278,50,6,11,2,5,0,4,1,39,1
46.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
55.0,9,13061.665675340768,1872.8255915863278,35,4,11,2,14,0,4,1,39,0
38.26489245201149,9,13061.665675340768,1872.8255915863278,12,6,11,0,4,1,4,1,39,0
45.0,10,15024.0,1872.8255915863278,37,4,15,2,13,0,4,1,39,1
35.0,12,5178.0,1872.8255915863278,12,0,7,2,0,5,4,0,39,1
41.0,10,13061.665675340768,1872.8255915863278,60,4,15,2,4,0,4,1,39,1
21.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,3,4,1,39,0
19.0,8,13061.665675340768,1872.8255915863278,30,4,2,4,12,3,4,0,39,0
41.0,9,13061.665675340768,1872.8255915863278,40,7,11,5,6,4,4,1,39,0
40.0,9,13061.665675340768,1872.8255915863278,45,4,11,0,3,1,4,1,39,0
44.0,9,13061.665675340768,1872.8255915863278,40,4,11,5,7,3,2,1,39,0
39.0,10,13061.665675340768,1872.8255915863278,70,4,15,2,4,0,4,1,39,0
63.0,9,13061.665675340768,1872.8255915863278,35,4,11,2,14,0,4,1,39,1
53.0,9,10520.0,1872.8255915863278,40,4,11,3,14,1,4,1,39,1
55.0,9,13061.665675340768,1872.8255915863278,40,0,11,3,0,4,2,0,39,0
19.0,10,13061.665675340768,1872.8255915863278,40,4,15,1,6,5,4,0,39,0
45.0,13,13061.665675340768,1872.8255915863278,45,1,9,4,4,1,4,0,39,0
52.0,10,13061.665675340768,1872.8255915863278,84,4,15,0,14,1,4,1,39,0
17.0,8,13061.665675340768,1872.8255915863278,18,4,2,4,10,3,4,1,39,0
35.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,7,0,4,1,39,0
45.0,13,13061.665675340768,1872.8255915863278,50,4,9,4,12,1,4,0,39,0
46.0,9,13061.665675340768,1872.8255915863278,45,4,11,4,7,1,4,1,39,0
50.0,13,13061.665675340768,1872.8255915863278,45,4,9,2,12,0,4,1,39,1
25.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,12,4,4,0,39,0
39.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
51.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,4,0,4,1,39,1
52.0,9,13061.665675340768,1872.8255915863278,40,2,11,2,10,0,4,1,39,0
55.0,6,13061.665675340768,1872.8255915863278,45,0,0,6,0,1,4,0,39,0
48.0,13,13061.665675340768,1872.8255915863278,40,2,9,2,10,0,4,1,39,0
27.0,9,13061.665675340768,1872.8255915863278,32,4,11,4,6,3,4,1,39,0
30.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,3,3,4,1,39,0
29.0,6,13061.665675340768,1872.8255915863278,40,2,0,4,5,1,4,1,39,0
53.0,8,13061.665675340768,1872.8255915863278,40,4,2,2,3,0,4,1,39,1
26.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,1,4,2,0,23,0
27.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,8,3,4,0,39,0
19.0,9,13061.665675340768,1872.8255915863278,40,6,11,4,3,3,4,1,9,0
22.0,10,13061.665675340768,1872.8255915863278,20,7,15,4,8,3,2,1,39,0
29.0,11,13061.665675340768,1872.8255915863278,40,4,8,4,4,1,4,0,39,0
44.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
55.0,11,13061.665675340768,1872.8255915863278,40,4,8,0,10,1,4,0,39,0
36.0,10,13061.665675340768,1872.8255915863278,30,5,15,2,4,0,4,1,39,1
41.0,10,13061.665675340768,1902.0,40,4,15,2,4,0,4,1,39,1
57.0,9,13061.665675340768,1872.8255915863278,32,4,11,4,8,2,2,0,39,0
34.0,9,13061.665675340768,1872.8255915863278,40,2,11,4,11,1,4,1,39,0
38.26489245201149,9,13061.665675340768,1872.8255915863278,30,6,11,2,5,0,4,1,39,0
59.0,13,13061.665675340768,1872.8255915863278,35,6,9,2,4,0,4,1,39,0
58.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,8,0,4,1,39,0
51.0,10,13061.665675340768,1872.8255915863278,38,4,15,2,1,0,4,1,39,0
34.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,3,1,4,1,39,0
45.0,11,13061.665675340768,1872.8255915863278,40,4,8,2,3,0,4,1,39,1
32.0,10,13061.665675340768,1872.8255915863278,50,4,15,0,4,1,4,1,33,0
44.0,16,13061.665675340768,1872.8255915863278,70,6,10,2,10,0,4,1,39,1
23.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,1,1,4,1,39,0
33.0,8,13061.665675340768,1872.8255915863278,40,4,2,4,3,4,4,1,39,0
39.0,13,13061.665675340768,1872.8255915863278,45,7,9,4,10,1,4,1,39,0
26.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,3,4,4,1,26,0
39.0,9,13061.665675340768,1872.8255915863278,45,6,11,2,14,0,4,1,39,1
35.0,9,27828.0,1872.8255915863278,60,4,11,0,12,1,4,1,39,1
53.0,14,4865.0,1872.8255915863278,40,4,12,0,4,1,4,0,39,0
41.0,13,7688.0,1872.8255915863278,40,2,9,2,10,0,4,1,39,1
38.26489245201149,9,2414.0,1872.8255915863278,40,4,11,2,14,0,4,1,39,0
44.0,11,13061.665675340768,1872.8255915863278,40,2,8,2,5,0,4,1,39,0
19.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,3,3,4,1,39,0
38.26489245201149,4,13061.665675340768,1872.8255915863278,21,6,5,2,5,0,4,1,39,0
19.0,11,13061.665675340768,1872.8255915863278,20,4,8,4,8,3,4,0,39,0
40.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,1,0,4,1,39,1
28.0,9,13061.665675340768,1872.8255915863278,40,2,11,0,11,1,4,0,39,0
50.0,9,13061.665675340768,1872.8255915863278,52,4,11,2,4,5,4,0,39,0
51.0,10,13061.665675340768,1872.8255915863278,60,6,15,5,4,1,4,0,39,0
54.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,1,5,4,0,39,0
37.0,10,13061.665675340768,1872.8255915863278,40,5,15,2,4,0,4,1,39,1
31.0,10,13061.665675340768,1872.8255915863278,40,7,15,4,8,3,2,0,39,0
31.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,7,0,4,1,39,0
38.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,3,0,4,1,39,1
40.0,14,13061.665675340768,1872.8255915863278,50,4,12,4,10,1,4,1,39,0
19.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,1,2,4,0,39,0
22.0,10,13061.665675340768,1872.8255915863278,24,0,15,4,0,3,2,0,39,0
25.0,8,13061.665675340768,1872.8255915863278,40,4,2,2,14,0,4,1,39,0
19.0,10,13061.665675340768,1872.8255915863278,20,4,15,4,8,3,4,0,39,0
30.0,10,13061.665675340768,1872.8255915863278,55,4,15,2,12,0,4,1,39,0
35.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,3,0,4,1,39,0
35.0,13,13061.665675340768,1872.8255915863278,60,4,9,2,4,0,4,1,39,0
32.0,10,13061.665675340768,2231.0,40,4,15,5,10,1,4,1,39,1
52.0,13,13061.665675340768,1872.8255915863278,40,4,9,0,1,1,4,0,39,0
46.0,13,13061.665675340768,1872.8255915863278,40,7,9,4,4,4,4,0,39,0
24.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,1,3,4,0,39,0
44.0,13,13061.665675340768,1872.8255915863278,50,2,9,4,10,1,4,1,39,0
42.0,14,13061.665675340768,2415.0,55,4,12,2,4,0,4,1,39,1
30.0,7,13061.665675340768,1873.4160436810778,40,6,1,0,12,4,4,1,39,0
42.0,10,13061.665675340768,1872.8255915863278,40,4,15,0,1,4,4,0,39,0
48.0,13,13061.665675340768,1872.8255915863278,35,6,9,4,10,1,4,1,39,1
22.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,4,1,4,1,39,0
47.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,10,0,4,1,39,1
65.0,9,13061.665675340768,1872.8255915863278,3,6,11,2,7,0,4,1,39,0
45.0,13,13061.665675340768,1872.8255915863278,40,4,9,0,7,1,4,1,39,0
17.0,7,13061.665675340768,1872.8255915863278,15,6,1,4,5,3,4,1,39,0
20.0,9,13061.665675340768,1872.8255915863278,10,2,11,4,8,3,1,1,39,0
26.0,11,13061.665675340768,1872.8255915863278,50,4,8,4,12,1,2,1,39,0
30.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,12,1,4,1,39,0
48.0,13,13061.665675340768,1872.8255915863278,60,4,9,0,1,4,4,0,0,0
44.0,12,13061.665675340768,1872.8255915863278,40,4,7,2,12,0,4,1,39,0
29.0,14,13061.665675340768,1872.8255915863278,40,4,12,4,10,1,4,0,39,0
18.0,5,13061.665675340768,1872.8255915863278,16,4,6,4,6,3,4,1,39,0
52.0,5,13061.665675340768,1872.8255915863278,40,4,6,5,8,1,2,1,39,0
30.0,11,13061.665675340768,1872.8255915863278,40,4,8,0,7,1,4,1,39,0
50.0,8,13061.665675340768,1872.8255915863278,40,4,2,4,11,2,2,1,39,0
45.0,13,13061.665675340768,1872.8255915863278,50,2,9,0,10,1,4,0,39,1
58.0,9,12624.070159722352,1872.8255915863278,40,4,11,0,1,4,4,0,39,1
47.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,1,4,1,39,0
64.0,10,13061.665675340768,1872.8255915863278,50,2,15,6,4,1,4,1,39,0
25.0,13,13061.665675340768,1872.8255915863278,50,2,9,4,10,1,4,0,39,1
46.0,9,13061.665675340768,1872.8255915863278,75,5,11,2,4,0,4,1,39,1
22.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,4,3,4,0,39,0
26.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
28.0,10,13061.665675340768,1872.8255915863278,38,4,15,4,4,4,4,0,39,0
54.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,1,0,4,1,39,1
47.0,7,13061.665675340768,1872.8255915863278,60,6,1,2,5,0,4,1,39,0
46.0,13,13061.665675340768,1872.8255915863278,40,4,9,0,12,4,1,0,3,0
35.0,9,13061.665675340768,1872.8255915863278,42,4,11,2,3,0,4,1,39,0
57.0,10,6849.0,1872.8255915863278,40,2,15,6,4,1,4,1,39,0
37.0,10,13061.665675340768,1872.8255915863278,50,5,15,2,4,0,4,1,39,1
54.0,7,13061.665675340768,1872.8255915863278,40,2,1,6,11,4,2,0,39,0
34.0,9,2174.0,1872.8255915863278,45,4,11,5,7,1,4,1,39,0
54.0,9,13061.665675340768,1872.8255915863278,40,1,11,4,1,4,4,0,26,0
49.0,13,13061.665675340768,1872.8255915863278,60,4,9,2,12,0,4,1,39,0
24.0,13,13061.665675340768,1872.8255915863278,20,4,9,4,1,3,4,0,39,0
18.0,7,13061.665675340768,1872.8255915863278,4,4,1,4,8,3,4,0,39,0
62.0,16,13061.665675340768,1872.8255915863278,50,6,10,2,10,0,4,1,0,1
37.0,9,13061.665675340768,1872.8255915863278,55,5,11,2,4,0,4,1,39,1
42.0,10,13061.665675340768,1872.8255915863278,50,4,15,2,3,0,4,1,39,0
43.0,3,13061.665675340768,1872.8255915863278,40,4,4,5,8,2,4,0,8,0
20.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,4,4,2,0,39,0
36.0,10,13061.665675340768,1872.8255915863278,28,4,15,3,8,3,4,0,39,0
23.0,10,13061.665675340768,1872.8255915863278,38,4,15,4,1,4,4,0,39,0
48.0,9,13061.665675340768,1872.8255915863278,24,4,11,6,1,4,4,0,39,0
38.26489245201149,1,13061.665675340768,1872.8255915863278,60,6,13,6,4,1,4,0,39,0
26.0,9,13061.665675340768,1872.8255915863278,39,4,11,5,8,4,4,0,39,0
25.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,14,0,4,1,39,0
38.0,9,13061.665675340768,1740.0,40,4,11,2,14,0,4,1,39,0
25.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,4,1,4,0,39,0
27.0,12,13061.665675340768,1872.8255915863278,40,4,7,2,14,0,1,1,0,0
36.0,9,13061.665675340768,1872.8255915863278,40,2,11,5,1,4,2,0,39,0
51.0,10,13061.665675340768,1977.0,58,5,15,2,4,0,4,1,39,1
33.0,13,13061.665675340768,1872.8255915863278,50,4,9,4,12,1,4,1,39,1
31.0,10,13061.665675340768,1872.8255915863278,28,4,15,1,3,0,4,1,39,0
33.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,7,0,4,1,39,1
24.0,13,13061.665675340768,1872.8255915863278,20,4,9,4,13,1,4,1,39,0
64.0,9,13061.665675340768,1872.8255915863278,4,0,11,6,0,1,4,0,39,0
36.0,15,13061.665675340768,1872.8255915863278,24,2,14,0,10,4,4,0,11,0
26.0,10,13061.665675340768,1872.8255915863278,40,7,15,4,1,1,4,0,39,0
31.0,13,13061.665675340768,1876.0,40,2,9,4,11,1,4,1,39,0
33.0,9,13061.665675340768,1872.8255915863278,45,4,11,2,4,0,4,1,39,0
22.0,12,13061.665675340768,1872.8255915863278,40,0,7,4,0,3,4,1,39,0
37.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
37.0,9,13061.665675340768,1872.8255915863278,25,4,11,2,1,5,4,0,39,1
37.0,16,7298.0,1872.8255915863278,40,4,10,2,10,0,1,1,36,1
23.0,10,13061.665675340768,1872.8255915863278,24,4,15,4,1,3,2,0,39,0
26.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,1,1,4,0,39,0
37.0,9,13061.665675340768,1872.8255915863278,50,4,11,0,4,4,4,0,39,0
22.0,9,13061.665675340768,1872.8255915863278,1,4,11,4,7,2,2,1,39,0
49.0,9,13061.665675340768,1887.0,40,4,11,2,3,0,4,1,39,1
53.0,10,13061.665675340768,1872.8255915863278,40,4,15,0,6,4,4,0,39,0
40.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,12,0,4,1,6,0
30.0,13,13061.665675340768,1872.8255915863278,17,2,9,4,12,4,2,0,39,0
59.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,1,1,2,1,39,0
49.0,9,13061.665675340768,1872.8255915863278,50,4,11,0,3,4,4,1,39,0
26.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,4,0,4,1,39,0
50.0,2,13061.665675340768,1872.8255915863278,40,4,3,2,5,2,4,1,26,0
47.0,9,15024.0,1872.8255915863278,40,4,11,2,1,0,4,1,39,1
42.0,13,13061.665675340768,1872.8255915863278,60,4,9,2,12,0,4,1,39,1
24.0,11,13061.665675340768,1872.8255915863278,35,4,8,4,12,1,4,0,39,0
46.0,9,5178.0,1872.8255915863278,40,4,11,2,3,5,4,0,39,1
50.0,10,13061.665675340768,1872.8255915863278,40,1,15,2,1,0,4,1,39,1
18.0,10,13061.665675340768,1872.8255915863278,10,4,15,4,1,3,4,0,39,0
20.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,3,2,1,39,0
18.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,5,3,4,1,39,0
41.0,12,13061.665675340768,1872.8255915863278,48,4,7,4,3,1,4,1,39,0
62.0,10,13061.665675340768,1872.8255915863278,40,1,15,2,10,0,4,1,39,1
36.0,9,13061.665675340768,1872.8255915863278,70,4,11,2,14,0,4,1,39,0
46.0,9,13061.665675340768,1872.8255915863278,40,7,11,2,6,0,4,1,39,0
48.0,10,5455.0,1872.8255915863278,40,1,15,0,1,4,2,1,39,0
52.0,11,13061.665675340768,1872.8255915863278,40,4,8,0,1,1,4,0,11,0
31.0,12,13061.665675340768,1872.8255915863278,40,4,7,4,13,1,1,0,39,0
30.0,11,13061.665675340768,1872.8255915863278,35,4,8,2,4,0,4,1,39,1
26.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,6,4,4,1,39,0
19.0,9,13061.665675340768,1872.8255915863278,35,4,11,4,8,3,4,1,39,0
20.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,3,3,4,1,39,0
35.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,4,3,4,0,39,0
24.0,12,13061.665675340768,1872.8255915863278,30,4,7,4,12,3,4,1,39,0
22.0,10,13061.665675340768,1872.8255915863278,15,6,15,4,10,3,4,0,39,0
40.0,13,13061.665675340768,1872.8255915863278,60,4,9,4,10,1,4,0,39,1
24.0,5,13061.665675340768,1872.8255915863278,45,6,6,2,3,0,4,1,39,0
34.0,9,13061.665675340768,1872.8255915863278,20,4,11,5,1,1,4,0,39,0
24.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,10,0,4,1,39,0
20.0,10,13061.665675340768,1872.8255915863278,30,4,15,4,8,1,4,0,39,0
46.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,12,0,4,1,39,1
49.0,13,13061.665675340768,1872.8255915863278,45,4,9,2,4,0,4,1,39,1
37.0,13,13061.665675340768,1872.8255915863278,45,4,9,2,13,0,4,1,39,1
18.0,7,13061.665675340768,1872.8255915863278,5,4,1,4,10,3,4,1,39,0
38.0,10,13061.665675340768,1872.8255915863278,55,6,15,2,3,0,4,1,39,0
21.0,13,13061.665675340768,1872.8255915863278,35,4,9,2,12,2,4,0,39,0
35.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,12,1,4,0,39,0
43.0,11,13061.665675340768,1872.8255915863278,40,2,8,0,1,1,2,0,39,0
